Airport Name,Location,Country,Latitude,Longitude
Port Moller Airport,Cold Bay,United States,56.0060005188,-160.561004639
Klawock Airport,Klawock,United States,55.5792007446,-133.076004028
Quinhagak Airport,Quinhagak,United States,59.7551,-161.845
Kotlik Airport,Kotlik,United States,63.0306015015,-163.533004761
Koyukuk Airport,Koyukuk,United States,64.8760986328,-157.727005005
Scammon Bay Airport,Scammon Bay,United States,61.8452987671,-165.570999146
Nondalton Airport,Nondalton,United States,59.980201721191,-154.8390045166
Pedro Bay Airport,Pedro Bay,United States,59.782222,-154.1325
Nunapitchuk Airport,Nunapitchuk,United States,60.905833,-162.439167
Kongiganak Airport,Kongiganak,United States,59.9608001709,-162.880996704
Nikolai Airport,Nikolai,United States,63.0186,-154.358002
Takotna Airport,Takotna,United States,62.971944,-156.082778
Pilot Station Airport,Pilot Station,United States,61.934444,-162.899444
Akiak Airport,Akiak,United States,60.9029006958,-161.231002808
Tuluksak Airport,Tuluksak,United States,61.096944,-160.969444
Grayling Airport,Grayling,United States,62.894444,-160.065
Wainwright Airport,Wainwright,United States,70.6380004883,-159.994995117
Chenega Bay Airport,Chenega,United States,60.0773010254,-147.992004395
Chisana Airport,Chisana,United States,62.071111,-142.048333
Tok Junction Airport,Tok,United States,63.32949829,-142.9539948
Circle City /New/ Airport,Circle,United States,65.830498,-144.076008
Coffman Cove Seaplane Base,Coffman Cove,United States,56.014722,-132.833889
Crooked Creek Airport,Crooked Creek,United States,61.867778,-158.135
Red Devil Airport,Red Devil,United States,61.788056,-157.350278
Sleetmute Airport,Sleetmute,United States,61.7005004883,-157.166000366
Stony River 2 Airport,Stony River,United States,61.7875,-156.591111
Healy River Airport,Healy,United States,63.8661994934082,-148.968994140625
Kake Seaplane Base,Kake,United States,56.973056,-133.945556
Klawock Seaplane Base,Klawock,United States,55.5546989440918,-133.102005004883
Minchumina Airport,Lake Minchumina,United States,63.886002,-152.302002
Manley Hot Springs Airport,Manley Hot Springs,United States,64.9975967407,-150.643997192
St. George Airport,St. George,United States,56.577222,-169.663611
Tatitlek Airport,Tatitlek,United States,60.8725,-146.691111
Ketchikan harbor Seaplane Base,Ketchikan,United States,55.344444,-131.663333
Lancaster Amtrak Station,Lancaster,United States,40.05,-76.31
Ardmore Amtrak Station,Ardmore,United States,40.01,-75.29
Metropark Amtrak Station,Iselin,United States,40.568,-74.3275
St. Louis Downtown Airport,East St. Louis,United States,38.5707244,-90.1562211
Newport News Amtrak Station,Newport News,United States,37.0228,-76.4519
Portland Union Station,Portland,United States,45.529,-122.6768
Westport Amtrak Station,Westport,United States,44.1871,-73.4519
Trenton Amtrak Station,Trenton,United States,40.21889,-74.75417
North Philadelphia Amtrak Station,Philadelphia,United States,39.9969556,-75.1487722
Herbert Glacier,Juneau,United States,58.571385,-134.607754
Seattle Cruise Terminal,Seattle,United States,47.615884,-122.330017
Juneau Cruise Pier,Juneau,United States,58.335451,-134.414978
Skagway Cruise Pier,Skagway,United States,59.470896,-135.31723
Ketchikan Cruise Pier,Ketchikan ,United States,55.346327,-131.644707
Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,39.40190125,-77.98459625
Rock Hill - York County Airport,Rock Hill,United States,34.9878006,-81.05719757
Allegheny County Airport,Pittsburgh,United States,40.3544006347656,-79.9301986694336
Cecil Airport,Jacksonville,United States,30.2187004089,-81.876701355
Fulton County Airport Brown Field,Atlanta,United States,33.7790985107,-84.5214004517
Four Corners,Four Corners,United States,36.998976,-109.045172
Odell Williamson Municipal,Ocean Isle Beach,United States,33.9085056,-78.4366722
The Ohio State University Airport - Don Scott Field,Columbus,United States,40.0798,-83.072998
Addison Airport,Addison,United States,32.9686012268,-96.8364028931
Destin Executive Airport,Destin,United States,30.40010071,-86.47149658
Fort Jefferson,Fort Jefferson - Dry Tortugas,United States,24.61667,-82.86667
Kinston Regional Jetport At Stallings Field,Kinston,United States,35.331401825,-77.6088027954
First Flight Airport,Kill Devil Hills,United States,36.0181999207,-75.6713027954
Provo Municipal Airport,Provo,United States,40.219200134277,-111.72299957275
Steamboat Springs Bob Adams Field,Steamboat Springs,United States,40.5163002,-106.8659973
Delta Municipal Airport,Delta,United States,39.3805999756,-112.508003235
Richfield Municipal Airport,Richfield,United States,38.736400604248,-112.098999023438
Carbon County Regional/Buck Davis Field,Price,United States,39.61389923,-110.7509995
Los Alamos Airport,Los Alamos,United States,35.8797988892,-106.268997192
Borrego Valley Airport,Borrego Springs,United States,33.2590278,-116.3209722
Lake Havasu City Airport,Lake Havasu City,United States,34.571098,-114.358002
Winslow Lindbergh Regional Airport,Winslow,United States,35.021900177,-110.722999573
Douglas Municipal Airport,Douglas,United States,31.3425998688,-109.505996704
Bartow Municipal Airport,Bartow,United States,27.9433994293,-81.7834014893
Livermore Municipal Airport,Livermore,United States,37.6934013367,-121.819999695
Mariposa Yosemite Airport,Mariposa,United States,37.5108985901,-120.040000916
Liskeard Station,Liskeard,United States,50.44708,-4.46753
Neets Bay,Ketchikan,United States,55.778889,-131.601389
Jacqueline Cochran Regional Airport,Palm Springs,United States,33.62670135498,-116.16000366211
Santa Monica Municipal Airport,Santa Monica,United States,34.0158004761,-118.450996399
Bermuda Dunes Airport,Palm Springs,United States,33.748401641846,-116.27500152588
Scottsdale Airport,Scottsdale,United States,33.622898101807,-111.91100311279
Olympia Regional Airport,Olympia,United States,46.9693985,-122.9029999
Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,38.57910156,-121.8570023
Garfield County Regional Airport,Rifle,United States,39.526299,-107.726997
Shively Field,SARATOGA,United States,41.444901,-106.823997
DeKalb Peachtree Airport,Atlanta,United States,33.8755989075,-84.3020019531
Monroe County Airport,Bloomington,United States,39.1459999084473,-86.61669921875
Witham Field,Stuart,United States,27.18169975,-80.22109985
Morristown Municipal Airport,Morristown,United States,40.7994003295898,-74.4149017333984
Napa County Airport,Napa,United States,38.2132,-122.280998
Brown Field Municipal Airport,San Diego,United States,32.572299957275,-116.98000335693
Pahokee Airport,Pahokee,United States,26.789,-80.692
Venice Municipal Airport,Venice,United States,27.071599960327,-82.440299987793
Palm Beach County Glades Airport,Pahokee,United States,26.78499985,-80.69339752
Northwest Florida Beaches International Airport,Panama City,United States,30.357106,-85.795414
San Bernardino International Airport,San Bernardino,United States,34.0954017639,-117.23500061
San Carlos Airport,San Carlos,United States,37.511901855469,-122.25
Rocky Mount Wilson Regional Airport,Rocky Mount,United States,35.8563003540039,-77.8918991088867
Whittier Airport,Whittier,United States,60.7771987915039,-148.72200012207
Soldotna Airport,Soldotna,United States,60.475700378418,-151.033996582031
Gillespie Field,El Cajon,United States,32.826198577881,-116.97200012207
San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States,33.02270126,-118.5879974
Truckee Tahoe Airport,Truckee,United States,39.3199996948,-120.13999939
Detroit Amtrak Station,Detroit,United States,42.368097,-83.072397
Ventura Amtrak,Ventura,United States,34.27833,-119.29222
Cobb County-Mc Collum Field,Atlanta,United States,34.01319885,-84.59860229
Oneonta Municipal Airport,Oneonta,United States,42.524722,-75.064444
Dell Flight Strip,Dell,United States,44.7356987,-112.720001221
Mission Field,Livingston-Montana,United States,45.6994018555,-110.447998047
Big Timber Airport,Big Timber,United States,45.8064002990723,-109.981002807617
Tulip City Airport,Holland,United States,42.742900848389,-86.107398986816
Monument Valley Airport,Monument Valley,United States,37.0167007446,-110.200996399
West 30th St. Heliport,New York,United States,40.754501,-74.007103
Lakeland Linder International Airport,Lakeland,United States,27.988899,-82.018602
Fort Lauderdale Cruise Terminal,Fort Lauderdale,United States,26.0882,-80.115373
Miami Cruise Terminal,Miami,United States,25.779701,-80.177279
Los Angeles San Pedro Cruise Terminal,Los Angeles,United States,33.747198,-118.276856
Kailua Kona Harbor,Kailua Kona Hawaii,United States,19.635393,-155.998328
Kauai Cruise Terminal Nawiliwili,Nawiliwili Kauai Hawaii,United States,21.954549,-159.355981
Hilo Cruise Terminal Hawaii,Hilo Hawaii,United States,19.730967,-155.054094
Honolulu Cruise Terminal Oahu,Honolulu Oahu,United States,21.301185,-157.865671
Lahaina Harbor Maui Hawaii,Lahaina Maui Hawaii,United States,20.876456,-156.683235
Seattle Cruise Terminal,Seattle WA,United States,47.611241,-122.350026
Indianola Municipal Airport,New York,United States,33.485699,-90.678902
French Valley Airport,Murrieta-Temecula,United States,33.5741996765,-117.127998352
Anchorage Main Station,Anchorage Alaska,United States,61.221749,-149.890852
Seward Train Station,Seward Alaska,United States,60.121586,-149.439983
Carl R Keller Field,Port Clinton,United States,41.516300201416,-82.8686981201172
Dayton-Wright Brothers Airport,Dayton,United States,39.5890007019,-84.224899292
Richmond Municipal Airport,Richmond,United States,39.7571983337402,-84.8427963256836
Findlay Airport,Findley,United States,41.0135002136,-83.6687011719
Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,44.48030090332,-103.78299713135
Olive Branch Airport,Olive Branch,United States,34.9786987305,-89.7869033813
Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,39.90879822,-105.1169968
Minot Train Station,Minot,United States,48.2361,-101.2987
Havre Train Station,Havre,United States,48.55457,-109.67836
Wishram Train Station,Wishram,United States,45.6576,-120.9664
Salem Municipal Airport/McNary Field,Salem,United States,44.90950012,-123.0029984
Tunica Municipal Airport,Tunica,United States,34.680999755859,-90.346702575684
Lawrence J Timmerman Airport,Milwaukee,United States,43.110401,-88.034401
Southern Wisconsin Regional Airport,Janesville,United States,42.620300293,-89.0416030884
Arlington Municipal Airport,Arlington,United States,32.6638984680176,-97.0942993164062
Gwinnett County Briscoe Field,Lawrenceville,United States,33.97809982,-83.96240234
Bowling Green Warren County Regional Airport,Bowling Green,United States,36.9645004272,-86.4197006226
Richard Lloyd Jones Jr Airport,Tulsa,United States,36.039600372314,-95.984596252441
Emeryville Amtrak Station,Emeryville,United States,37.8405149,-122.29134
Bakersfield Amtrak Station,Bakersfield,United States,35.372159,-119.008393
Bryce Canyon Airport,Bryce Canyon,United States,37.706401825,-112.144996643
Burlington Alamance Regional Airport,Burlington,United States,36.0485000610352,-79.4748992919922
New Century Aircenter Airport,Olathe,United States,38.8308982849,-94.890296936
Easton Newnam Field,Easton,United States,38.8041992188,-76.0690002441
Ferry County Airport,Republic,United States,48.7182058,-118.6564714
Yuba County Airport,Yuba City,United States,39.09780121,-121.5699997
Halliburton Field,Duncan,United States,34.47090149,-97.9598999
Port Authority Bus Terminal,New York,United States,40.75616,-73.9906
Chinle Municipal Airport,Chinle,United States,36.1108806,-109.5754222
Garner Field,Uvalde,United States,29.2112998962,-99.743598938
Lewis University Airport,Lockport,United States,41.6072998,-88.09619904
Frasca Field,Urbana,United States,40.144979,-88.200197
Buchanan Field,Concord,United States,37.9897003174,-122.056999207
Ocean Reef Club Airport,Ocean Reef Club Airport,United States,25.325399398804,-80.274803161621
Denver Union Station,Denver,United States,39.753187,-105.000093
DELETE,DELETE,United States,-1.1111,-1.1111
Ohio University Snyder Field,Athens,United States,39.2109985352,-82.2313995361
Springfield-Beckley Municipal Airport,Springfield,United States,39.840301513672,-83.840202331543
Miami Seaplane Base,Miami,United States,25.7783,-80.1703
Philip Billard Municipal Airport,Topeka,United States,39.068698883057,-95.622497558594
Emporia Municipal Airport,Emporia,United States,38.3321,-96.1912
Benson Airstrip,Uvalde,United States,29.2294006347656,-99.8238983154297
Rough River State Park Airport,Null,United States,37.610022,-86.507262
Smyrna Airport,Smyrna,United States,36.0089988708,-86.5201034546
Franklin County Airport,Sewanee,United States,35.205101013184,-85.898101806641
Collin County Regional At Mc Kinney Airport,DALLAS,United States,33.17789841,-96.59049988
Chicago Executive Airport,Chicago-Wheeling,United States,42.114222,-87.901494
Southwest Washington Regional Airport,Kelso,United States,46.1180000305,-122.898002625
Put-in-Bay Airport,Put-in-Bay,United States,41.3521,-82.497
Glenwood Springs Train Station,Glenwood Springs,United States,39.548,-107.3233
Grand Junction Train Station,Grand Junction,United States,39.0646,-108.5705
Reno Amtrak Station,Reno,United States,39.5287,-119.8116
Sacramento Amtrak Station,Sacramento,United States,38.584791,-121.500517
Jefferson County Intl,Port Townsend,United States,48.0314,-122.4838
Lynden Airport,Lynden,United States,48.9558961,-122.4581183
Jefferson County Intl,Port Townsend,United States,48.0538086,-122.8106436
Boston South Station,Boston,United States,42.35,-71.0558
Train Station,Richmond,United States,37.5343,-77.42945
Wilmington Airpark,Wilmington,United States,39.427898407,-83.792098999
Marana Regional Airport,Tucson,United States,32.4095993042,-111.218002319
Casa Grande Municipal Airport,Casa Grande,United States,32.954899,-111.766998
Mobile Airport,Mobile,United States,33.1119003295898,-112.268997192383
Buckeye Municipal Airport,Buckeye,United States,33.42039871,-112.685997
Gila Bend Municipal Airport,Gila Bend,United States,32.95809937,-112.6780014
McMinn County Airport,Athens,United States,35.39730072,-84.56259918
Sterling Municipal Airport,Sterling,United States,40.61529922,-103.2649994
Rawlins Municipal Airport/Harvey Field,Rawlins,United States,41.80559921,-107.1999969
Essex County Airport,Caldwell,United States,40.8751983643,-74.2814025879
Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,38.0960006714,-92.5494995117
